15.61,5.00,5.00,2.98,12.00,810.00,810.00
15.71,5.00,5.00,3.03,12.00,810.00,810.00
15.81,5.00,5.00,2.98,12.00,810.00,810.00
15.91,5.00,5.00,3.02,12.00,810.00,810.00
16.01,5.00,5.00,2.99,12.00,810.00,810.00
16.11,5.00,5.00,3.03,12.00,810.00,810.00
16.21,5.00,5.00,3.00,12.00,810.00,810.00
16.31,5.00,5.00,3.00,12.00,810.00,810.00
16.41,5.00,5.00,3.00,12.00,810.00,810.00
16.51,5.00,5.00,2.98,12.00,810.00,810.00
16.61,5.00,5.00,3.03,12.00,810.00,810.00
16.71,5.00,5.00,2.98,12.00,810.00,810.00
16.81,5.00,5.00,3.00,12.00,810.00,810.00
16.91,5.00,5.00,3.03,12.00,810.00,810.00
17.01,5.00,5.00,3.03,12.00,810.00,810.00
17.11,5.00,5.00,2.99,12.00,810.00,810.00
17.21,5.00,5.00,3.03,12.00,810.00,810.00
17.31,5.00,5.00,3.00,12.00,810.00,810.00
17.41,5.00,5.00,2.98,12.00,810.00,810.00
17.51,5.00,5.00,2.98,12.00,810.00,810.00
17.61,5.00,5.00,3.00,12.00,810.00,810.00
17.71,5.00,5.00,2.95,12.00,810.00,810.00
17.81,5.00,5.00,3.00,12.00,810.00,810.00
17.91,5.00,5.00,3.00,12.00,810.00,810.00
18.01,5.00,5.00,2.99,12.00,810.00,810.00
18.11,5.00,5.00,3.00,12.00,810.00,810.00
18.21,5.00,5.00,2.95,12.00,810.00,810.00
18.31,5.00,5.00,2.98,12.00,810.00,810.00
18.41,5.00,5.00,3.00,12.00,810.00,810.00
18.51,5.00,5.00,3.03,12.00,810.00,810.00
18.61,5.00,5.00,3.03,12.00,810.00,810.00
18.71,5.00,5.00,3.03,12.00,810.00,810.00
18.81,5.00,5.00,3.03,12.00,810.00,810.00
18.91,5.00,5.00,3.00,12.00,810.00,810.00
19.01,5.00,5.00,3.00,12.00,810.00,810.00
19.11,5.00,5.00,3.02,12.00,810.00,810.00
19.21,5.00,5.00,3.03,12.00,810.00,810.00
19.31,5.00,5.00,3.03,12.00,810.00,810.00
19.41,5.00,5.00,2.98,12.00,810.00,810.00
19.51,5.00,5.00,3.03,12.00,810.00,810.00
19.61,5.00,5.00,3.00,12.00,810.00,810.00
19.71,5.00,5.00,3.00,12.00,810.00,810.00
19.81,5.00,5.00,3.00,12.00,810.00,810.00
19.91,5.00,5.00,2.98,12.00,810.00,810.00
20.01,5.00,5.00,2.99,0.00,810.00,810.00
20.11,5.00,5.00,3.03,0.00,810.00,810.00
20.21,4.63,5.00,3.03,0.00,688.74,810.00
20.31,4.23,5.00,3.03,0.00,559.40,810.00
20.41,3.92,4.93,2.98,0.00,459.11,785.74
20.51,3.68,4.91,3.00,0.00,381.48,779.52
20.61,3.38,4.92,3.00,0.00,285.04,783.04
20.71,3.23,4.88,2.98,0.00,235.95,769.58
20.81,3.15,4.89,3.02,0.00,211.75,773.00
20.91,2.99,4.85,2.99,0.00,158.24,761.50
21.01,2.93,4.83,3.00,0.00,137.76,753.41
21.11,2.90,4.80,3.00,0.00,130.84,745.33
21.21,2.81,4.75,3.00,0.00,100.67,729.16
21.31,2.81,4.73,3.00,0.00,99.58,721.69
21.41,2.80,4.71,2.98,0.00,98.46,716.61
21.51,2.75,4.72,3.00,0.00,80.37,719.05
21.61,2.73,4.73,3.00,0.00,74.29,721.07
21.71,2.74,4.68,3.02,0.00,78.28,704.87
21.81,2.69,4.67,3.00,0.00,62.88,704.40
21.91,2.69,4.63,3.03,0.00,62.13,688.73
22.01,2.70,4.63,3.00,0.00,66.20,688.73
22.11,2.69,4.60,3.01,0.00,61.22,680.64
22.21,2.70,4.55,3.03,0.00,66.12,664.47
22.31,2.73,4.53,3.00,0.00,74.27,656.62
22.41,2.67,4.53,3.00,0.00,53.87,656.40
22.51,2.68,4.49,3.00,0.00,58.07,644.06
22.61,2.68,4.45,3.03,0.00,58.09,632.10
22.71,2.69,4.45,3.00,0.00,62.90,632.13
22.81,2.68,4.38,3.03,0.00,58.05,610.60
22.91,2.65,4.38,3.02,0.00,49.95,610.03
23.01,2.72,4.36,3.01,0.00,71.37,602.24
23.11,2.68,4.33,3.00,0.00,58.13,592.93
23.21,2.65,4.35,3.03,0.00,47.14,599.44
23.31,2.63,4.30,3.00,0.00,41.87,583.64
23.41,2.68,4.28,3.01,0.00,58.11,575.56
23.51,2.65,4.28,3.00,0.00,49.97,575.54
23.61,2.65,4.25,3.00,0.00,49.95,567.45
23.71,2.68,4.20,3.03,0.00,58.06,551.30
23.81,2.67,4.15,3.02,0.00,55.75,535.09
23.91,2.72,4.18,2.98,0.00,71.66,543.21
24.01,2.72,4.15,3.03,0.00,70.78,535.10
24.11,2.65,4.15,3.00,0.00,50.05,535.11
24.21,2.65,4.13,3.02,0.00,50.06,527.05
24.31,2.68,4.06,3.02,0.00,58.08,505.38
24.41,2.64,4.08,3.00,0.00,43.99,510.70
24.51,2.68,4.08,3.03,0.00,58.07,510.83
24.61,2.68,3.98,3.00,0.00,58.10,478.51
24.71,2.65,3.98,3.03,0.00,50.00,478.51
24.81,2.74,3.96,2.95,0.00,79.08,472.25
24.91,2.67,3.95,3.00,0.00,56.00,469.70
25.01,2.66,3.94,3.00,0.00,50.62,467.92
25.11,2.68,3.90,3.00,0.00,58.05,454.27
25.21,2.70,3.86,3.00,0.00,66.17,442.07
25.31,2.67,3.85,3.00,0.00,53.52,438.07
25.41,2.68,3.83,3.00,0.00,58.03,430.00
25.51,2.68,3.77,3.00,0.00,58.11,410.69
25.61,2.73,3.77,3.00,0.00,73.35,410.13
25.71,2.74,3.77,3.03,0.00,77.21,410.81
25.81,2.66,3.75,2.98,0.00,53.15,405.75
25.91,2.65,3.78,3.00,0.00,49.94,413.80
26.01,2.70,3.66,3.02,0.00,66.13,374.65
26.11,2.63,3.66,3.03,0.00,41.89,376.84
26.21,2.65,3.70,3.00,0.00,49.99,389.61
26.31,2.69,3.63,3.00,0.00,61.69,365.33
26.41,2.71,3.58,3.01,0.00,69.45,349.14
26.51,2.75,3.61,3.00,0.00,80.28,360.69
26.61,2.70,3.57,3.03,0.00,64.55,348.17
26.71,2.63,3.59,3.00,0.00,41.90,353.51
26.81,2.68,3.55,3.03,0.00,58.07,341.04
26.91,2.68,3.49,3.01,0.00,57.98,321.21
27.01,2.65,3.43,2.98,0.00,49.95,300.86
27.11,2.68,3.45,3.00,0.00,58.11,308.71
27.21,2.68,3.39,3.02,0.00,56.88,288.96
27.31,2.70,3.37,3.00,0.00,64.14,280.40
27.41,2.73,3.44,3.00,0.00,74.24,304.43
27.51,2.64,3.38,3.03,0.00,45.79,285.04
27.61,2.63,3.35,3.00,0.00,41.92,276.93
27.71,2.75,3.28,3.00,0.00,81.16,252.82
27.81,2.66,3.28,3.03,0.00,52.65,253.90
27.91,2.65,3.30,3.00,0.00,49.97,260.21
28.01,2.68,3.20,3.03,0.00,58.07,227.86
28.11,2.67,3.20,3.01,0.00,56.58,227.91
28.21,2.65,3.25,3.03,0.00,49.99,241.50
28.31,2.69,3.20,3.03,0.00,62.12,227.88
28.41,2.65,3.18,2.98,0.00,50.08,221.61
28.51,2.68,3.13,2.98,0.00,58.06,203.62
28.61,2.68,3.13,2.98,0.00,58.09,203.63
28.71,2.65,3.04,2.98,0.00,49.98,174.78
28.81,2.68,3.06,2.98,0.00,58.06,182.18
28.91,2.70,3.05,3.01,0.00,64.98,179.39
29.01,2.70,2.98,3.03,0.00,64.74,155.10
29.11,2.74,3.07,2.98,0.00,77.18,183.89
29.21,2.66,2.95,2.98,0.00,53.20,147.03
29.31,2.65,2.93,3.02,0.00,49.72,138.88
29.41,2.68,2.93,3.02,0.00,58.06,138.87
29.51,2.66,2.90,2.98,0.00,51.89,130.76
29.61,2.63,2.88,3.03,0.00,41.95,122.77
29.71,2.69,2.88,3.03,0.00,61.62,122.74
29.81,2.71,2.80,2.95,0.00,69.47,98.43
29.91,2.70,2.78,2.98,0.00,66.16,91.03
30.01,2.73,2.78,3.00,0.00,74.17,90.37
30.11,2.71,2.78,3.00,0.00,68.17,90.42
30.21,2.71,2.75,3.00,0.00,69.65,82.33
30.31,2.68,2.72,3.00,0.00,58.08,72.88
30.41,2.65,2.73,3.03,0.00,50.01,74.26
